leakage_model,gap_height_m,efficiency,effective_leak_area_m2,choke_classification,pressure_psi,event_volume_m3,flow_m3_s,reset_time_s,reset_time_min,reset_status
perimeter_gap,0.001,0.25,0.0011250000000000001,sealed_too_tight,42.7,10.0,0.48858712188964276,20.467178834604447,0.34111964724340743,controlled_reset
perimeter_gap,0.001,0.25,0.0011250000000000001,sealed_too_tight,42.7,25.0,0.48858712188964276,51.16794708651112,0.8527991181085187,controlled_reset
perimeter_gap,0.001,0.25,0.0011250000000000001,sealed_too_tight,42.7,50.0,0.48858712188964276,102.33589417302224,1.7055982362170374,controlled_reset
perimeter_gap,0.001,0.25,0.0011250000000000001,sealed_too_tight,49.8,1.0,0.5276461207806072,1.895209612307176,0.03158682687178627,overviolent
perimeter_gap,0.001,0.25,0.0011250000000000001,sealed_too_tight,49.8,5.0,0.5276461207806072,9.476048061535879,0.1579341343589313,controlled_reset
perimeter_gap,0.001,0.25,0.0011250000000000001,sealed_too_tight,49.8,10.0,0.5276461207806072,18.952096123071758,0.3158682687178626,controlled_reset
perimeter_gap,0.001,0.25,0.0011250000000000001,sealed_too_tight,49.8,25.0,0.5276461207806072,47.3802403076794,0.7896706717946567,controlled_reset
perimeter_gap,0.001,0.25,0.0011250000000000001,sealed_too_tight,49.8,50.0,0.5276461207806072,94.7604806153588,1.5793413435893133,controlled_reset
perimeter_gap,0.001,0.5,0.0022500000000000003,sealed_too_tight,42.7,1.0,0.9771742437792855,1.0233589417302225,0.017055982362170374,overviolent
perimeter_gap,0.001,0.5,0.0022500000000000003,sealed_too_tight,42.7,5.0,0.9771742437792855,5.116794708651112,0.08527991181085186,controlled_reset
perimeter_gap,0.001,0.5,0.0022500000000000003,sealed_too_tight,42.7,10.0,0.9771742437792855,10.233589417302223,0.17055982362170372,controlled_reset
perimeter_gap,0.001,0.5,0.0022500000000000003,sealed_too_tight,42.7,25.0,0.9771742437792855,25.58397354325556,0.42639955905425936,controlled_reset
perimeter_gap,0.001,0.5,0.0022500000000000003,sealed_too_tight,42.7,50.0,0.9771742437792855,51.16794708651112,0.8527991181085187,controlled_reset
perimeter_gap,0.001,0.5,0.0022500000000000003,sealed_too_tight,49.8,1.0,1.0552922415612145,0.947604806153588,0.015793413435893133,overviolent
perimeter_gap,0.001,0.5,0.0022500000000000003,sealed_too_tight,49.8,5.0,1.0552922415612145,4.7380240307679395,0.07896706717946565,overviolent
perimeter_gap,0.001,0.5,0.0022500000000000003,sealed_too_tight,49.8,10.0,1.0552922415612145,9.476048061535879,0.1579341343589313,controlled_reset
perimeter_gap,0.001,0.5,0.0022500000000000003,sealed_too_tight,49.8,25.0,1.0552922415612145,23.6901201538397,0.39483533589732833,controlled_reset
perimeter_gap,0.001,0.5,0.0022500000000000003,sealed_too_tight,49.8,50.0,1.0552922415612145,47.3802403076794,0.7896706717946567,controlled_reset
perimeter_gap,0.001,1.0,0.0045000000000000005,sealed_too_tight,42.7,1.0,1.954348487558571,0.5116794708651112,0.008527991181085187,overviolent
perimeter_gap,0.001,1.0,0.0045000000000000005,sealed_too_tight,42.7,5.0,1.954348487558571,2.558397354325556,0.04263995590542593,overviolent
perimeter_gap,0.001,1.0,0.0045000000000000005,sealed_too_tight,42.7,10.0,1.954348487558571,5.116794708651112,0.08527991181085186,controlled_reset
perimeter_gap,0.001,1.0,0.0045000000000000005,sealed_too_tight,42.7,25.0,1.954348487558571,12.79198677162778,0.21319977952712968,controlled_reset
perimeter_gap,0.001,1.0,0.0045000000000000005,sealed_too_tight,42.7,50.0,1.954348487558571,25.58397354325556,0.42639955905425936,controlled_reset
perimeter_gap,0.001,1.0,0.0045000000000000005,sealed_too_tight,49.8,1.0,2.110584483122429,0.473802403076794,0.007896706717946567,overviolent
perimeter_gap,0.001,1.0,0.0045000000000000005,sealed_too_tight,49.8,5.0,2.110584483122429,2.3690120153839698,0.039483533589732826,overviolent
perimeter_gap,0.001,1.0,0.0045000000000000005,sealed_too_tight,49.8,10.0,2.110584483122429,4.7380240307679395,0.07896706717946565,overviolent
perimeter_gap,0.001,1.0,0.0045000000000000005,sealed_too_tight,49.8,25.0,2.110584483122429,11.84506007691985,0.19741766794866417,controlled_reset
perimeter_gap,0.001,1.0,0.0045000000000000005,sealed_too_tight,49.8,50.0,2.110584483122429,23.6901201538397,0.39483533589732833,controlled_reset
perimeter_gap,0.002,0.05,0.0004500000000000001,sealed_too_tight,42.7,1.0,0.19543484875585712,5.116794708651112,0.08527991181085186,controlled_reset
perimeter_gap,0.002,0.05,0.0004500000000000001,sealed_too_tight,42.7,5.0,0.19543484875585712,25.583973543255556,0.42639955905425925,controlled_reset
perimeter_gap,0.002,0.05,0.0004500000000000001,sealed_too_tight,42.7,10.0,0.19543484875585712,51.16794708651111,0.8527991181085185,controlled_reset
perimeter_gap,0.002,0.05,0.0004500000000000001,sealed_too_tight,42.7,25.0,0.19543484875585712,127.91986771627779,2.1319977952712965,controlled_reset
perimeter_gap,0.002,0.05,0.0004500000000000001,sealed_too_tight,42.7,50.0,0.19543484875585712,255.83973543255559,4.263995590542593,controlled_reset
perimeter_gap,0.002,0.05,0.0004500000000000001,sealed_too_tight,49.8,1.0,0.2110584483122429,4.7380240307679395,0.07896706717946565,overviolent
perimeter_gap,0.002,0.05,0.0004500000000000001,sealed_too_tight,49.8,5.0,0.2110584483122429,23.690120153839697,0.3948353358973283,controlled_reset
perimeter_gap,0.002,0.05,0.0004500000000000001,sealed_too_tight,49.8,10.0,0.2110584483122429,47.380240307679394,0.7896706717946566,controlled_reset
perimeter_gap,0.002,0.05,0.0004500000000000001,sealed_too_tight,49.8,25.0,0.2110584483122429,118.45060076919849,1.9741766794866416,controlled_reset
perimeter_gap,0.002,0.05,0.0004500000000000001,sealed_too_tight,49.8,50.0,0.2110584483122429,236.90120153839698,3.948353358973283,controlled_reset
perimeter_gap,0.002,0.1,0.0009000000000000002,sealed_too_tight,42.7,1.0,0.39086969751171424,2.558397354325556,0.04263995590542593,overviolent
perimeter_gap,0.002,0.1,0.0009000000000000002,sealed_too_tight,42.7,5.0,0.39086969751171424,12.791986771627778,0.21319977952712962,controlled_reset
perimeter_gap,0.002,0.1,0.0009000000000000002,sealed_too_tight,42.7,10.0,0.39086969751171424,25.583973543255556,0.42639955905425925,controlled_reset
perimeter_gap,0.002,0.1,0.0009000000000000002,sealed_too_tight,42.7,25.0,0.39086969751171424,63.959933858138896,1.0659988976356483,controlled_reset
perimeter_gap,0.002,0.1,0.0009000000000000002,sealed_too_tight,42.7,50.0,0.39086969751171424,127.91986771627779,2.1319977952712965,controlled_reset
perimeter_gap,0.002,0.1,0.0009000000000000002,sealed_too_tight,49.8,1.0,0.4221168966244858,2.3690120153839698,0.039483533589732826,overviolent
perimeter_gap,0.002,0.1,0.0009000000000000002,sealed_too_tight,49.8,5.0,0.4221168966244858,11.845060076919848,0.19741766794866414,controlled_reset
perimeter_gap,0.002,0.1,0.0009000000000000002,sealed_too_tight,49.8,10.0,0.4221168966244858,23.690120153839697,0.3948353358973283,controlled_reset
perimeter_gap,0.002,0.1,0.0009000000000000002,sealed_too_tight,49.8,25.0,0.4221168966244858,59.225300384599244,0.9870883397433208,controlled_reset
perimeter_gap,0.002,0.1,0.0009000000000000002,sealed_too_tight,49.8,50.0,0.4221168966244858,118.45060076919849,1.9741766794866416,controlled_reset
perimeter_gap,0.002,0.25,0.0022500000000000003,sealed_too_tight,42.7,1.0,0.9771742437792855,1.0233589417302225,0.017055982362170374,overviolent
perimeter_gap,0.002,0.25,0.0022500000000000003,sealed_too_tight,42.7,5.0,0.9771742437792855,5.116794708651112,0.08527991181085186,controlled_reset
perimeter_gap,0.002,0.25,0.0022500000000000003,sealed_too_tight,42.7,10.0,0.9771742437792855,10.233589417302223,0.17055982362170372,controlled_reset
perimeter_gap,0.002,0.25,0.0022500000000000003,sealed_too_tight,42.7,25.0,0.9771742437792855,25.58397354325556,0.42639955905425936,controlled_reset
perimeter_gap,0.002,0.25,0.0022500000000000003,sealed_too_tight,42.7,50.0,0.9771742437792855,51.16794708651112,0.8527991181085187,controlled_reset
perimeter_gap,0.002,0.25,0.0022500000000000003,sealed_too_tight,49.8,1.0,1.0552922415612145,0.947604806153588,0.015793413435893133,overviolent
perimeter_gap,0.002,0.25,0.0022500000000000003,sealed_too_tight,49.8,5.0,1.0552922415612145,4.7380240307679395,0.07896706717946565,overviolent
perimeter_gap,0.002,0.25,0.0022500000000000003,sealed_too_tight,49.8,10.0,1.0552922415612145,9.476048061535879,0.1579341343589313,controlled_reset
perimeter_gap,0.002,0.25,0.0022500000000000003,sealed_too_tight,49.8,25.0,1.0552922415612145,23.6901201538397,0.39483533589732833,controlled_reset
perimeter_gap,0.002,0.25,0.0022500000000000003,sealed_too_tight,49.8,50.0,1.0552922415612145,47.3802403076794,0.7896706717946567,controlled_reset
perimeter_gap,0.002,0.5,0.0045000000000000005,sealed_too_tight,42.7,1.0,1.954348487558571,0.5116794708651112,0.008527991181085187,overviolent
perimeter_gap,0.002,0.5,0.0045000000000000005,sealed_too_tight,42.7,5.0,1.954348487558571,2.558397354325556,0.04263995590542593,overviolent
perimeter_gap,0.002,0.5,0.0045000000000000005,sealed_too_tight,42.7,10.0,1.954348487558571,5.116794708651112,0.08527991181085186,controlled_reset
perimeter_gap,0.002,0.5,0.0045000000000000005,sealed_too_tight,42.7,25.0,1.954348487558571,12.79198677162778,0.21319977952712968,controlled_reset
perimeter_gap,0.002,0.5,0.0045000000000000005,sealed_too_tight,42.7,50.0,1.954348487558571,25.58397354325556,0.42639955905425936,controlled_reset
perimeter_gap,0.002,0.5,0.0045000000000000005,sealed_too_tight,49.8,1.0,2.110584483122429,0.473802403076794,0.007896706717946567,overviolent
perimeter_gap,0.002,0.5,0.0045000000000000005,sealed_too_tight,49.8,5.0,2.110584483122429,2.3690120153839698,0.039483533589732826,overviolent
perimeter_gap,0.002,0.5,0.0045000000000000005,sealed_too_tight,49.8,10.0,2.110584483122429,4.7380240307679395,0.07896706717946565,overviolent
perimeter_gap,0.002,0.5,0.0045000000000000005,sealed_too_tight,49.8,25.0,2.110584483122429,11.84506007691985,0.19741766794866417,controlled_reset
perimeter_gap,0.002,0.5,0.0045000000000000005,sealed_too_tight,49.8,50.0,2.110584483122429,23.6901201538397,0.39483533589732833,controlled_reset
perimeter_gap,0.002,1.0,0.009000000000000001,controlled_choke,42.7,1.0,3.908696975117142,0.2558397354325556,0.004263995590542594,overviolent
